timestamp,exhaust_flow_kg_s,nox_mg_s,pn_1_s,veh_speed_m_s
2024-01-01T08:29:02Z,0.3767,65.61,114374,5.015
2024-01-01T08:29:03Z,0.3760,59.88,115002,3.986
2024-01-01T08:29:04Z,0.3595,64.48,125655,3.229
2024-01-01T08:29:05Z,0.3550,62.62,142920,3.571
2024-01-01T08:29:06Z,0.3761,53.12,125091,3.181
2024-01-01T08:29:07Z,0.3564,65.16,101303,2.386
2024-01-01T08:29:08Z,0.3557,56.75,89854,2.361
2024-01-01T08:29:09Z,0.3614,66.70,178569,2.845
2024-01-01T08:29:10Z,0.3364,54.76,108782,2.504
2024-01-01T08:29:11Z,0.3450,58.80,98680,2.008
2024-01-01T08:29:12Z,0.3350,52.90,131545,2.046
2024-01-01T08:29:13Z,0.3501,74.61,230153,3.140
2024-01-01T08:29:14Z,0.3448,61.35,114067,2.118
2024-01-01T08:29:15Z,0.3789,65.95,347992,4.334
2024-01-01T08:29:16Z,0.4218,77.30,264583,6.016
2024-01-01T08:29:17Z,0.4158,75.92,147938,6.217
2024-01-01T08:29:18Z,0.4169,81.03,124984,6.271
2024-01-01T08:29:19Z,0.4383,80.00,196751,7.325
2024-01-01T08:29:20Z,0.4365,75.04,131897,6.476
2024-01-01T08:29:21Z,0.4247,74.80,128500,5.959
2024-01-01T08:29:22Z,0.4394,74.27,181706,6.576
2024-01-01T08:29:23Z,0.4593,69.58,199848,7.515
2024-01-01T08:29:24Z,0.4647,78.49,178686,8.164
2024-01-01T08:29:25Z,0.4864,75.35,308716,9.590
2024-01-01T08:29:26Z,0.4974,84.18,136776,9.540
2024-01-01T08:29:27Z,0.4749,86.74,164775,9.799
2024-01-01T08:29:28Z,0.4503,80.09,145111,7.680
2024-01-01T08:29:29Z,0.4373,63.17,119432,6.552
2024-01-01T08:29:30Z,0.3660,56.93,123146,3.758
2024-01-01T08:29:31Z,0.3486,54.59,115848,2.668
2024-01-01T08:29:32Z,0.3073,49.05,106519,1.472
2024-01-01T08:29:33Z,0.3529,57.42,217678,2.472
2024-01-01T08:29:34Z,0.3542,57.44,182609,3.268
2024-01-01T08:29:35Z,0.4026,69.72,274840,4.939
2024-01-01T08:29:36Z,0.4069,78.38,218441,5.922
2024-01-01T08:29:37Z,0.4316,75.61,162727,6.311
2024-01-01T08:29:38Z,0.4515,73.28,259137,7.664
2024-01-01T08:29:39Z,0.4570,69.44,123879,7.680
2024-01-01T08:29:40Z,0.4778,78.64,206691,8.404
2024-01-01T08:29:41Z,0.4699,79.07,144735,8.491
2024-01-01T08:29:42Z,0.5018,78.18,187562,8.963
2024-01-01T08:29:43Z,0.4765,79.79,133580,8.597
2024-01-01T08:29:44Z,0.4290,60.69,133842,7.211
2024-01-01T08:29:45Z,0.3904,65.36,107617,4.816
2024-01-01T08:29:46Z,0.3711,57.89,140322,3.512
2024-01-01T08:29:47Z,0.3413,60.98,106837,2.025
2024-01-01T08:29:48Z,0.2966,49.55,96324,0.000
2024-01-01T08:29:49Z,0.3265,50.35,88486,0.000
2024-01-01T08:29:50Z,0.2988,49.86,94536,0.000
2024-01-01T08:29:51Z,0.3036,49.52,94994,0.000
2024-01-01T08:29:52Z,0.3101,44.65,103538,0.000
2024-01-01T08:29:53Z,0.3043,51.85,104973,0.000
2024-01-01T08:29:54Z,0.3321,62.70,257721,1.561
2024-01-01T08:29:55Z,0.3730,69.07,280116,3.213
2024-01-01T08:29:56Z,0.4209,75.96,333160,5.374
2024-01-01T08:29:57Z,0.4660,94.65,426121,8.274
2024-01-01T08:29:58Z,0.5464,107.31,601084,12.840
2024-01-01T08:29:59Z,0.6205,116.16,507960,16.365
2024-01-01T08:30:00Z,0.7041,127.34,518996,19.922
2024-01-01T08:30:01Z,0.7330,131.42,435797,22.461
2024-01-01T08:30:02Z,0.7785,137.12,371157,24.290
2024-01-01T08:30:03Z,0.7894,121.67,192966,24.369
2024-01-01T08:30:04Z,0.8003,127.62,201436,24.381
2024-01-01T08:30:05Z,0.7734,125.88,207206,24.187
2024-01-01T08:30:06Z,0.7671,108.81,193262,23.993
2024-01-01T08:30:07Z,0.7788,119.92,183789,23.989
2024-01-01T08:30:08Z,0.8064,123.24,220872,24.196
2024-01-01T08:30:09Z,0.7789,121.22,192852,23.925
2024-01-01T08:30:10Z,0.7793,131.25,230624,24.199
2024-01-01T08:30:11Z,0.7932,128.71,261286,24.790
2024-01-01T08:30:12Z,0.7934,112.63,176767,24.621
2024-01-01T08:30:13Z,0.7850,124.06,193947,24.320
2024-01-01T08:30:14Z,0.7788,122.46,194362,24.444
2024-01-01T08:30:15Z,0.7856,115.38,187041,24.049
2024-01-01T08:30:16Z,0.7702,123.63,182274,23.188
2024-01-01T08:30:17Z,0.7350,116.85,200794,22.766
2024-01-01T08:30:18Z,0.7570,110.62,209422,22.826
2024-01-01T08:30:19Z,0.7455,123.01,187603,22.646
2024-01-01T08:30:20Z,0.7531,121.77,192411,22.566
2024-01-01T08:30:21Z,0.7399,124.34,217776,22.731
2024-01-01T08:30:22Z,0.7544,114.45,248459,23.508
2024-01-01T08:30:23Z,0.7773,125.72,183335,23.472
2024-01-01T08:30:24Z,0.7537,121.11,189120,23.223
2024-01-01T08:30:25Z,0.7657,114.31,199754,22.879
2024-01-01T08:30:26Z,0.7497,117.25,186673,22.968
2024-01-01T08:30:27Z,0.7523,124.94,194031,22.956
2024-01-01T08:30:28Z,0.7702,127.43,216547,23.096
2024-01-01T08:30:29Z,0.7666,125.06,213063,23.327
2024-01-01T08:30:30Z,0.7740,118.84,202718,23.300
2024-01-01T08:30:31Z,0.7635,121.16,208584,23.550
2024-01-01T08:30:32Z,0.7584,123.77,186005,23.498
2024-01-01T08:30:33Z,0.7686,117.29,203321,23.092
2024-01-01T08:30:34Z,0.7632,123.45,216938,23.237
2024-01-01T08:30:35Z,0.7785,124.85,257591,23.791
2024-01-01T08:30:36Z,0.7899,118.51,211648,24.030
2024-01-01T08:30:37Z,0.7777,121.18,195320,24.042
2024-01-01T08:30:38Z,0.7800,128.34,230430,24.442
2024-01-01T08:30:39Z,0.7763,117.97,181733,23.842
2024-01-01T08:30:40Z,0.7760,123.79,187388,23.433
2024-01-01T08:30:41Z,0.7610,106.92,196002,22.811
2024-01-01T08:30:42Z,0.7598,113.66,197103,22.791
2024-01-01T08:30:43Z,0.7377,108.62,188049,22.750
2024-01-01T08:30:44Z,0.7449,117.21,188886,22.227
2024-01-01T08:30:45Z,0.7483,105.49,186954,22.067
2024-01-01T08:30:46Z,0.7378,119.16,191284,21.971
2024-01-01T08:30:47Z,0.7235,109.08,190590,21.005
2024-01-01T08:30:48Z,0.7226,105.06,178365,20.656
2024-01-01T08:30:49Z,0.7338,105.44,252207,21.289
2024-01-01T08:30:50Z,0.7233,111.06,190466,21.268
2024-01-01T08:30:51Z,0.7461,115.97,236229,21.785
2024-01-01T08:30:52Z,0.7472,122.97,285615,22.443
2024-01-01T08:30:53Z,0.7635,117.50,213588,22.537
2024-01-01T08:30:54Z,0.7388,111.46,181436,22.268
2024-01-01T08:30:55Z,0.7377,123.08,180481,22.162
2024-01-01T08:30:56Z,0.7159,116.68,188789,21.066
2024-01-01T08:30:57Z,0.7008,110.36,190437,20.607
2024-01-01T08:30:58Z,0.7261,111.89,223940,21.072
2024-01-01T08:30:59Z,0.7414,122.93,263964,21.945
2024-01-01T08:31:00Z,0.7323,113.55,160992,21.368
2024-01-01T08:31:01Z,0.7489,111.78,272553,22.330
2024-01-01T08:31:02Z,0.7595,118.47,211486,22.767
2024-01-01T08:31:03Z,0.7545,116.28,194389,22.469
2024-01-01T08:31:04Z,0.7322,107.32,195445,21.877
2024-01-01T08:31:05Z,0.7466,121.61,282226,22.618
2024-01-01T08:31:06Z,0.7601,112.29,222555,22.752
2024-01-01T08:31:07Z,0.7549,116.69,172117,22.828
2024-01-01T08:31:08Z,0.7608,118.55,192791,22.778
2024-01-01T08:31:09Z,0.7674,108.10,233998,23.244
2024-01-01T08:31:10Z,0.7633,120.85,209874,23.368
2024-01-01T08:31:11Z,0.7664,115.40,190608,23.256
2024-01-01T08:31:12Z,0.7565,119.85,186190,22.801
2024-01-01T08:31:13Z,0.7659,116.29,212936,23.039
2024-01-01T08:31:14Z,0.7536,115.96,205636,22.519
2024-01-01T08:31:15Z,0.7446,110.99,179995,22.125
2024-01-01T08:31:16Z,0.7237,114.33,177112,21.413
2024-01-01T08:31:17Z,0.7425,108.98,175981,21.455
2024-01-01T08:31:18Z,0.7393,114.72,176625,21.211
2024-01-01T08:31:19Z,0.7278,115.93,183570,20.851
2024-01-01T08:31:20Z,0.7379,111.33,196926,20.981
2024-01-01T08:31:21Z,0.7259,114.43,206042,21.285
2024-01-01T08:31:22Z,0.7276,108.37,184875,21.265
2024-01-01T08:31:23Z,0.7085,104.56,191813,20.631
2024-01-01T08:31:24Z,0.7013,113.91,212625,20.917
2024-01-01T08:31:25Z,0.7060,106.19,190357,20.705
2024-01-01T08:31:26Z,0.7168,115.42,222183,20.930
2024-01-01T08:31:27Z,0.7281,104.82,209578,21.340
2024-01-01T08:31:28Z,0.7114,116.97,182611,21.021
2024-01-01T08:31:29Z,0.7072,114.48,187620,20.581
2024-01-01T08:31:30Z,0.6899,111.57,204002,20.815
2024-01-01T08:31:31Z,0.7041,105.77,194734,20.646
2024-01-01T08:31:32Z,0.6981,102.41,183743,20.407
2024-01-01T08:31:33Z,0.7118,104.56,189479,20.541
2024-01-01T08:31:34Z,0.7327,109.06,258333,21.320
2024-01-01T08:31:35Z,0.7150,105.43,167698,20.727
2024-01-01T08:31:36Z,0.7117,108.55,189943,20.793
2024-01-01T08:31:37Z,0.7252,104.06,190936,20.512
2024-01-01T08:31:38Z,0.7112,106.75,196300,20.791
2024-01-01T08:31:39Z,0.7129,105.82,175127,20.033
2024-01-01T08:31:40Z,0.7060,112.94,204331,20.291
2024-01-01T08:31:41Z,0.6980,106.60,185117,20.136
2024-01-01T08:31:42Z,0.7055,104.25,169262,19.941
2024-01-01T08:31:43Z,0.6956,108.35,217278,20.384
2024-01-01T08:31:44Z,0.7134,116.27,216633,20.564
2024-01-01T08:31:45Z,0.7187,106.75,177770,20.455
2024-01-01T08:31:46Z,0.7213,110.72,180295,19.921
2024-01-01T08:31:47Z,0.7313,113.73,244035,20.625
2024-01-01T08:31:48Z,0.7070,102.54,174695,20.339
2024-01-01T08:31:49Z,0.6881,108.63,180444,20.367
2024-01-01T08:31:50Z,0.7146,113.50,173191,20.398
2024-01-01T08:31:51Z,0.7101,116.03,226317,20.913
2024-01-01T08:31:52Z,0.7136,121.83,181740,20.339
2024-01-01T08:31:53Z,0.6988,110.40,215566,20.560
2024-01-01T08:31:54Z,0.6973,107.81,188458,20.711
2024-01-01T08:31:55Z,0.7139,123.09,195397,20.689
2024-01-01T08:31:56Z,0.7372,105.33,214469,20.972
2024-01-01T08:31:57Z,0.7166,111.26,168048,20.660
2024-01-01T08:31:58Z,0.7125,109.34,171187,20.139
2024-01-01T08:31:59Z,0.6989,103.55,181278,19.326
2024-01-01T08:32:00Z,0.6754,111.20,209752,19.606
2024-01-01T08:32:01Z,0.7111,109.20,180283,19.527
2024-01-01T08:32:02Z,0.7033,113.96,232839,19.999
2024-01-01T08:32:03Z,0.6935,108.76,172127,19.800
2024-01-01T08:32:04Z,0.7156,110.01,215022,20.328
2024-01-01T08:32:05Z,0.7290,107.80,229664,20.729
2024-01-01T08:32:06Z,0.6971,112.35,168204,20.375
2024-01-01T08:32:07Z,0.7054,111.09,188083,20.317
2024-01-01T08:32:08Z,0.7070,104.72,177449,20.215
2024-01-01T08:32:09Z,0.7170,109.62,239698,20.663
2024-01-01T08:32:10Z,0.6888,119.41,156363,19.940
2024-01-01T08:32:11Z,0.6921,105.81,214719,20.236
2024-01-01T08:32:12Z,0.7184,103.81,189421,20.030
2024-01-01T08:32:13Z,0.7242,118.35,227998,20.624
2024-01-01T08:32:14Z,0.7179,101.64,208055,20.889
2024-01-01T08:32:15Z,0.7212,121.97,226652,21.367
2024-01-01T08:32:16Z,0.7282,107.28,204744,21.615
2024-01-01T08:32:17Z,0.7385,114.83,228588,22.099
2024-01-01T08:32:18Z,0.7376,114.97,195076,21.707
2024-01-01T08:32:19Z,0.7371,113.37,176623,21.514
2024-01-01T08:32:20Z,0.7247,110.84,190865,20.954
2024-01-01T08:32:21Z,0.7294,95.41,188776,20.471
2024-01-01T08:32:22Z,0.7042,101.03,184693,20.573
2024-01-01T08:32:23Z,0.7176,116.17,291395,21.555
2024-01-01T08:32:24Z,0.7130,112.06,188601,21.299
2024-01-01T08:32:25Z,0.7316,120.08,243622,21.792
2024-01-01T08:32:26Z,0.7381,112.92,211129,21.957
2024-01-01T08:32:27Z,0.7352,110.89,183382,21.707
2024-01-01T08:32:28Z,0.7176,117.18,197157,21.048
2024-01-01T08:32:29Z,0.7035,120.24,192341,21.182
2024-01-01T08:32:30Z,0.7224,117.26,194743,20.870
2024-01-01T08:32:31Z,0.7102,118.73,193445,21.035
2024-01-01T08:32:32Z,0.7093,111.22,192179,20.487
2024-01-01T08:32:33Z,0.7154,114.20,227422,21.039
2024-01-01T08:32:34Z,0.7080,113.46,184265,20.806
2024-01-01T08:32:35Z,0.7223,119.72,166032,20.845
2024-01-01T08:32:36Z,0.6991,108.41,203823,20.288
2024-01-01T08:32:37Z,0.7368,120.24,227840,20.868
2024-01-01T08:32:38Z,0.7401,112.40,203162,20.804
2024-01-01T08:32:39Z,0.7230,108.67,178448,20.830
2024-01-01T08:32:40Z,0.7203,109.01,190202,20.788
2024-01-01T08:32:41Z,0.7051,114.55,204189,21.043
2024-01-01T08:32:42Z,0.7301,111.76,204693,21.158
2024-01-01T08:32:43Z,0.7008,100.99,199067,20.647
2024-01-01T08:32:44Z,0.6927,110.44,194450,20.812
2024-01-01T08:32:45Z,0.7068,103.42,200189,20.977
2024-01-01T08:32:46Z,0.7294,114.12,213277,21.176
2024-01-01T08:32:47Z,0.7223,108.14,172101,21.089
2024-01-01T08:32:48Z,0.7300,120.47,243309,21.622
2024-01-01T08:32:49Z,0.7205,106.92,180976,21.162
2024-01-01T08:32:50Z,0.7155,115.90,205443,21.341
2024-01-01T08:32:51Z,0.7252,114.38,205935,21.472
2024-01-01T08:32:52Z,0.7164,119.87,208704,21.506
2024-01-01T08:32:53Z,0.7156,105.52,198905,21.410
2024-01-01T08:32:54Z,0.7527,111.86,227495,21.635
2024-01-01T08:32:55Z,0.7363,111.18,189908,21.313
2024-01-01T08:32:56Z,0.7208,123.21,214243,21.642
2024-01-01T08:32:57Z,0.7001,107.11,174431,21.040
2024-01-01T08:32:58Z,0.7378,113.79,181528,20.716
2024-01-01T08:32:59Z,0.6996,110.21,166250,20.634
2024-01-01T08:33:00Z,0.7182,120.15,230399,21.071
2024-01-01T08:33:01Z,0.7155,110.29,192084,20.709
2024-01-01T08:33:02Z,0.7187,119.20,257865,21.385
2024-01-01T08:33:03Z,0.7300,108.96,196012,21.341
2024-01-01T08:33:04Z,0.7177,107.92,177505,21.111
2024-01-01T08:33:05Z,0.7020,105.11,184639,20.553
2024-01-01T08:33:06Z,0.7093,109.40,178309,20.325
2024-01-01T08:33:07Z,0.6928,97.97,192484,19.818
2024-01-01T08:33:08Z,0.6907,112.08,173133,19.937
2024-01-01T08:33:09Z,0.7243,115.81,301879,21.143
2024-01-01T08:33:10Z,0.7495,114.84,258960,21.810
2024-01-01T08:33:11Z,0.7426,114.82,184233,21.670
2024-01-01T08:33:12Z,0.7537,113.22,225847,22.197
2024-01-01T08:33:13Z,0.7457,114.88,226765,22.564
2024-01-01T08:33:14Z,0.7387,115.10,195590,21.536
2024-01-01T08:33:15Z,0.7214,115.94,158898,21.300
2024-01-01T08:33:16Z,0.7409,117.93,192350,21.552
2024-01-01T08:33:17Z,0.7335,106.25,190950,21.499
2024-01-01T08:33:18Z,0.7394,113.30,245138,22.047
2024-01-01T08:33:19Z,0.7593,115.79,232310,22.475
2024-01-01T08:33:20Z,0.7540,118.37,230055,22.750
2024-01-01T08:33:21Z,0.7470,112.45,195314,22.470
2024-01-01T08:33:22Z,0.7437,113.21,184064,22.299
2024-01-01T08:33:23Z,0.7352,110.32,173509,21.395
2024-01-01T08:33:24Z,0.7260,124.01,198198,21.274
2024-01-01T08:33:25Z,0.7143,103.17,173707,20.766
2024-01-01T08:33:26Z,0.7227,114.39,200425,20.981
2024-01-01T08:33:27Z,0.7313,105.61,230437,21.403
2024-01-01T08:33:28Z,0.7161,113.08,197647,21.441
2024-01-01T08:33:29Z,0.7397,119.51,201764,21.805
2024-01-01T08:33:30Z,0.7240,115.51,187508,21.719
2024-01-01T08:33:31Z,0.7241,113.97,180201,21.239
2024-01-01T08:33:32Z,0.7256,115.60,189783,20.930
2024-01-01T08:33:33Z,0.7385,105.04,186263,20.891
2024-01-01T08:33:34Z,0.6993,113.80,184509,20.464
2024-01-01T08:33:35Z,0.7106,109.49,235232,20.859
2024-01-01T08:33:36Z,0.7466,112.26,306163,22.037
2024-01-01T08:33:37Z,0.7517,104.51,218750,22.363
2024-01-01T08:33:38Z,0.7293,122.84,230222,22.640
2024-01-01T08:33:39Z,0.7520,120.44,168666,22.583
2024-01-01T08:33:40Z,0.7731,115.91,194760,22.543
2024-01-01T08:33:41Z,0.7405,114.10,187322,22.142
2024-01-01T08:33:42Z,0.7276,117.85,188453,22.287
2024-01-01T08:33:43Z,0.7393,117.35,198904,22.234
2024-01-01T08:33:44Z,0.7358,116.12,199010,22.336
2024-01-01T08:33:45Z,0.7439,126.28,272286,23.035
2024-01-01T08:33:46Z,0.7473,119.43,185938,22.483
2024-01-01T08:33:47Z,0.7375,110.03,189405,22.413
2024-01-01T08:33:48Z,0.7439,112.44,207841,21.515
2024-01-01T08:33:49Z,0.7255,112.47,187355,21.215
2024-01-01T08:33:50Z,0.7264,117.69,188088,20.697
2024-01-01T08:33:51Z,0.7234,110.31,204982,20.849
2024-01-01T08:33:52Z,0.7079,107.88,181058,20.466
2024-01-01T08:33:53Z,0.7057,115.60,208884,20.860
2024-01-01T08:33:54Z,0.7268,112.30,193206,21.121
2024-01-01T08:33:55Z,0.6993,108.91,172727,20.745
2024-01-01T08:33:56Z,0.7347,118.60,231722,21.255
2024-01-01T08:33:57Z,0.7215,107.10,195307,21.250
2024-01-01T08:33:58Z,0.7267,118.65,225157,21.632
2024-01-01T08:33:59Z,0.7302,122.34,229450,22.019
2024-01-01T08:34:00Z,0.7361,108.64,193154,22.061
2024-01-01T08:34:01Z,0.7376,112.16,187739,21.468
2024-01-01T08:34:02Z,0.7281,109.47,203634,21.469
2024-01-01T08:34:03Z,0.7294,128.92,213906,21.842
2024-01-01T08:34:04Z,0.7211,118.13,190185,21.629
2024-01-01T08:34:05Z,0.7374,114.27,200040,21.346
2024-01-01T08:34:06Z,0.7237,112.55,191015,21.037
2024-01-01T08:34:07Z,0.7211,118.30,181943,20.875
2024-01-01T08:34:08Z,0.7137,113.82,207629,21.143
2024-01-01T08:34:09Z,0.7335,103.28,191823,20.946
2024-01-01T08:34:10Z,0.7169,121.00,215491,21.291
2024-01-01T08:34:11Z,0.7322,116.31,227636,21.717
2024-01-01T08:34:12Z,0.7399,114.05,204972,22.041
2024-01-01T08:34:13Z,0.7516,114.23,189148,22.015
2024-01-01T08:34:14Z,0.7278,112.74,179062,21.657
2024-01-01T08:34:15Z,0.7518,116.89,235062,22.058
2024-01-01T08:34:16Z,0.7299,114.50,175493,21.938
2024-01-01T08:34:17Z,0.7456,117.04,199000,22.103
2024-01-01T08:34:18Z,0.7239,117.59,188450,21.336
2024-01-01T08:34:19Z,0.7492,118.92,246029,21.898
2024-01-01T08:34:20Z,0.7374,119.07,178905,21.976
2024-01-01T08:34:21Z,0.7395,106.84,245582,22.369
2024-01-01T08:34:22Z,0.7283,101.89,196621,21.692
2024-01-01T08:34:23Z,0.7313,110.69,204904,21.611
2024-01-01T08:34:24Z,0.7280,110.94,191708,21.357
2024-01-01T08:34:25Z,0.7423,118.09,179078,20.963
2024-01-01T08:34:26Z,0.7267,107.38,188979,21.126
2024-01-01T08:34:27Z,0.7485,119.39,258339,21.774
2024-01-01T08:34:28Z,0.7230,121.33,181521,21.643
2024-01-01T08:34:29Z,0.7317,112.22,182883,21.750
2024-01-01T08:34:30Z,0.7354,114.86,212627,21.804
2024-01-01T08:34:31Z,0.7308,110.57,180349,21.318
2024-01-01T08:34:32Z,0.7109,109.52,197696,21.251
2024-01-01T08:34:33Z,0.7379,112.95,212746,21.510
2024-01-01T08:34:34Z,0.7452,118.01,253865,22.167
2024-01-01T08:34:35Z,0.7312,116.32,177401,21.965
2024-01-01T08:34:36Z,0.7631,123.86,215048,22.222
2024-01-01T08:34:37Z,0.7413,108.58,174892,21.899
2024-01-01T08:34:38Z,0.7488,113.96,185059,22.000
2024-01-01T08:34:39Z,0.7307,112.83,197970,21.188
2024-01-01T08:34:40Z,0.7305,102.75,211938,21.439
2024-01-01T08:34:41Z,0.7233,119.44,191192,21.367
2024-01-01T08:34:42Z,0.7217,110.53,203472,21.603
2024-01-01T08:34:43Z,0.7243,106.38,181710,21.420
2024-01-01T08:34:44Z,0.7340,106.29,220962,21.833
2024-01-01T08:34:45Z,0.7508,115.88,185437,21.675
2024-01-01T08:34:46Z,0.7176,103.18,173879,21.635
2024-01-01T08:34:47Z,0.7578,120.05,211975,21.836
2024-01-01T08:34:48Z,0.7490,109.89,184365,21.661
2024-01-01T08:34:49Z,0.7223,111.47,181749,21.231
2024-01-01T08:34:50Z,0.7232,114.96,174887,21.187
2024-01-01T08:34:51Z,0.7138,109.71,192404,20.505
2024-01-01T08:34:52Z,0.7143,118.30,198153,20.182
2024-01-01T08:34:53Z,0.7133,123.79,230347,20.528
2024-01-01T08:34:54Z,0.7007,104.10,199001,20.279
2024-01-01T08:34:55Z,0.7131,113.06,171267,20.257
2024-01-01T08:34:56Z,0.7178,101.69,242537,20.694
2024-01-01T08:34:57Z,0.7067,115.05,165098,20.433
2024-01-01T08:34:58Z,0.6996,105.21,198652,19.681
2024-01-01T08:34:59Z,0.6956,120.00,207616,19.820
2024-01-01T08:35:00Z,0.6946,99.72,214614,20.241
2024-01-01T08:35:01Z,0.6859,114.96,180836,20.028
2024-01-01T08:35:02Z,0.6931,108.04,168765,19.994
2024-01-01T08:35:03Z,0.7049,110.65,185473,20.053
2024-01-01T08:35:04Z,0.6983,107.48,183331,20.136
2024-01-01T08:35:05Z,0.7037,102.07,170931,19.490
2024-01-01T08:35:06Z,0.6756,112.93,180721,19.616
2024-01-01T08:35:07Z,0.6733,113.35,188462,19.339
2024-01-01T08:35:08Z,0.6832,113.37,238601,19.846
2024-01-01T08:35:09Z,0.6986,98.24,191120,19.590
2024-01-01T08:35:10Z,0.6896,103.36,211980,19.823
2024-01-01T08:35:11Z,0.6975,109.47,210903,20.010
2024-01-01T08:35:12Z,0.7151,104.88,208991,20.137
2024-01-01T08:35:13Z,0.7026,101.14,190497,20.007
2024-01-01T08:35:14Z,0.7097,110.16,254114,20.840
2024-01-01T08:35:15Z,0.7221,112.21,192599,20.715
2024-01-01T08:35:16Z,0.6844,111.55,167477,20.103
2024-01-01T08:35:17Z,0.7026,106.91,179386,20.191
2024-01-01T08:35:18Z,0.6749,114.56,187736,19.723
2024-01-01T08:35:19Z,0.6779,109.16,196289,18.925
2024-01-01T08:35:20Z,0.6552,97.64,161104,18.607
2024-01-01T08:35:21Z,0.6720,98.71,192970,18.760
2024-01-01T08:35:22Z,0.6796,110.31,190161,18.960
2024-01-01T08:35:23Z,0.6832,103.89,211809,19.219
2024-01-01T08:35:24Z,0.6740,106.90,195643,19.218
2024-01-01T08:35:25Z,0.6780,104.43,177743,19.052
2024-01-01T08:35:26Z,0.7038,100.18,221797,19.609
2024-01-01T08:35:27Z,0.6902,106.04,176012,18.909
2024-01-01T08:35:28Z,0.6958,109.63,197959,19.082
2024-01-01T08:35:29Z,0.6791,95.44,183900,19.059
2024-01-01T08:35:30Z,0.6896,103.48,204557,19.397
2024-01-01T08:35:31Z,0.6754,113.15,183407,18.872
2024-01-01T08:35:32Z,0.6690,102.85,231409,19.479
2024-01-01T08:35:33Z,0.6934,107.84,165348,19.268
2024-01-01T08:35:34Z,0.6772,110.52,208796,19.533
2024-01-01T08:35:35Z,0.6850,105.71,187530,19.611
2024-01-01T08:35:36Z,0.6832,100.23,197032,19.660
2024-01-01T08:35:37Z,0.6800,104.54,189318,18.981
2024-01-01T08:35:38Z,0.6633,99.17,156274,18.558
2024-01-01T08:35:39Z,0.6617,94.42,171886,17.776
2024-01-01T08:35:40Z,0.6563,99.29,157670,17.112
2024-01-01T08:35:41Z,0.6207,97.65,165818,16.709
2024-01-01T08:35:42Z,0.6581,107.43,204003,17.082
2024-01-01T08:35:43Z,0.6495,98.96,193720,17.408
2024-01-01T08:35:44Z,0.6480,99.44,218630,17.810
2024-01-01T08:35:45Z,0.6742,110.19,190027,17.973
2024-01-01T08:35:46Z,0.6645,104.14,223954,18.454
2024-01-01T08:35:47Z,0.6763,106.34,190151,18.490
2024-01-01T08:35:48Z,0.6775,97.83,187977,18.569
2024-01-01T08:35:49Z,0.6734,112.82,185934,18.638
2024-01-01T08:35:50Z,0.6657,104.02,191495,18.617
2024-01-01T08:35:51Z,0.6561,105.00,151409,18.139
2024-01-01T08:35:52Z,0.6512,97.54,170377,17.866
2024-01-01T08:35:53Z,0.6705,97.59,172728,17.624
2024-01-01T08:35:54Z,0.6614,97.43,168675,17.303
2024-01-01T08:35:55Z,0.6500,102.97,167242,17.390
2024-01-01T08:35:56Z,0.6435,97.52,163464,17.130
2024-01-01T08:35:57Z,0.6348,93.74,177552,17.055
2024-01-01T08:35:58Z,0.6216,92.99,158320,16.960
2024-01-01T08:35:59Z,0.6153,98.28,182942,16.747
2024-01-01T08:36:00Z,0.6274,98.46,189733,16.934
2024-01-01T08:36:01Z,0.6559,100.29,194340,17.100
2024-01-01T08:36:02Z,0.6383,107.14,164952,16.937
2024-01-01T08:36:03Z,0.6510,109.63,150847,16.833
2024-01-01T08:36:04Z,0.6380,96.99,212812,17.173
2024-01-01T08:36:05Z,0.6249,92.77,148476,16.508
2024-01-01T08:36:06Z,0.6082,96.86,146904,16.286
2024-01-01T08:36:07Z,0.6147,90.66,145007,16.105
2024-01-01T08:36:08Z,0.6191,90.83,204919,16.634
2024-01-01T08:36:09Z,0.6022,97.61,157229,15.824
2024-01-01T08:36:10Z,0.6375,95.56,168221,15.944
2024-01-01T08:36:11Z,0.6303,108.21,229082,16.558
2024-01-01T08:36:12Z,0.6320,103.05,195150,17.061
2024-01-01T08:36:13Z,0.6433,102.55,163003,16.957
2024-01-01T08:36:14Z,0.6716,116.09,261147,18.021
2024-01-01T08:36:15Z,0.6687,95.25,166314,17.943
2024-01-01T08:36:16Z,0.6442,97.23,180991,17.460
2024-01-01T08:36:17Z,0.6335,107.71,168731,17.260
2024-01-01T08:36:18Z,0.6426,98.49,184047,17.045
2024-01-01T08:36:19Z,0.6353,95.20,183427,16.644
2024-01-01T08:36:20Z,0.6331,108.41,209790,17.168
2024-01-01T08:36:21Z,0.6453,100.78,217711,17.614
2024-01-01T08:36:22Z,0.6381,97.36,169342,16.834
2024-01-01T08:36:23Z,0.6400,105.24,165634,16.711
2024-01-01T08:36:24Z,0.6351,99.88,159781,16.703
2024-01-01T08:36:25Z,0.6268,96.37,143330,16.266
2024-01-01T08:36:26Z,0.6253,90.55,161390,15.890
2024-01-01T08:36:27Z,0.6368,92.68,182679,15.964
2024-01-01T08:36:28Z,0.6114,92.16,166092,15.716
2024-01-01T08:36:29Z,0.6067,98.86,171409,15.417
2024-01-01T08:36:30Z,0.6095,101.04,188930,15.751
2024-01-01T08:36:31Z,0.6025,93.37,162736,15.811
